year,sample,yearSampleLabel,Cohort,CohortLabel,stattype,subject,grade,scale,jurisdiction,jurisLabel,variable,variableLabel,varValue,varValueLabel,value,isStatDisplayable,errorFlag
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,253.86936782685,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,67.1906871721271,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,257.559768339582,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,65.8126539335819,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,TX,Texas,TOTAL,All students,1,All students,255.173642493018,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,68.5418424579078,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,VA,Virginia,TOTAL,All students,1,All students,259.551310888157,1,0
2022,R3,2022,2,Grade 8,ALC:AB,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,60.0021576175548,1,0
2022,R3,2022,2,Grade 8,MN:MN,RED,8,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,249.404708818444,1,0
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,72.530382641918,1,0
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,286.027011038289,1,0
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,ALC:AB,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2005,R3,2005,3,Grade 12,MN:MN,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,ALC:AB,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2007,R3,2007,3,Grade 12,MN:MN,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,68.1750432928614,1,0
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,279.884659843352,1,0
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,70.0112150515249,1,0
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,282.633483306621,1,0
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,74.1928837441209,1,0
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,288.272066949041,1,0
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2009,R3,2009,3,Grade 12,ALC:AB,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,67.9270558720747,1,0
2009,R3,2009,3,Grade 12,MN:MN,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,279.398113231948,1,0
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,ALC:AB,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2011,R3,2011,3,Grade 12,MN:MN,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,72.0638507692687,1,0
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,284.556214688128,1,0
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,72.4768290774163,1,0
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,285.755262425793,1,0
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,74.5763687766343,1,0
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,288.431204963624,1,0
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,69.9475252547982,1,0
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,282.410555924299,1,0
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2013,R3,2013,3,Grade 12,ALC:AB,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,69.9074817691447,1,0
2013,R3,2013,3,Grade 12,MN:MN,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,280.214973053464,1,0
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,FL,Florida,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,GA,Georgia,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,KY,Kentucky,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,LA,Louisiana,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,MD,Maryland,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,MS,Mississippi,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,NC,North Carolina,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,71.9822930029823,1,0
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,NT,National,TOTAL,All students,1,All students,287.030793987685,1,0
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,OK,Oklahoma,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,SC,South Carolina,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,TN,Tennessee,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,TX,Texas,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,VA,Virginia,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,ALC:AB,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2015,R3,2015,3,Grade 12,MN:MN,RED,12,RRPCM,WV,West Virginia,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,AL,Alabama,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,MN:MN,RED,12,RRPCM,AR,Arkansas,TOTAL,All students,1,All students,999,0,320
2017,R3,2017,3,Grade 12,ALC:AB,RED,12,RRPCM,DE,Delaware,TOTAL,All students,1,All students,999,0,320
